date,game,season,tournament,gameLength,firstPoints,firstNick,secondPoints,secondNick,thirdPoints,thirdNick,fourthPoints,fourthNick
28/03/2024,1840,6,24,H,-51.6,Marce,-20.8,Haku/Kozi,58.9,Paula,13.5,San
28/03/2024,1841,6,24,H,-44.5,Mati,12.1,Adrian,54.4,Haku/Kozi,-22.0,Fran
28/03/2024,1842,6,24,H,72.3,Mati,9.1,Haku/Kozi,-58.4,Jess,-23.0,Huan
28/03/2024,1843,6,24,H,-48.6,Nico,-22.9,Chiwi,68.0,Mauro,3.5,Paula
28/03/2024,1844,6,24,H,-21.0,Chiwi,8.8,Mauro,53.5,Jess,-41.3,San
29/03/2024,1845,6,24,H,50.9,Marce,-16.4,Andres,-44.6,Paula,10.1,Fran
29/03/2024,1846,6,24,H,6.1,Chiwi,-50.5,Mauro,63.4,Haku/Kozi,-19.0,Jess
29/03/2024,1847,6,24,H,58.0,Chiwi,-49.5,Mauro,-17.2,Haku/Kozi,8.7,Jess
29/03/2024,1848,6,24,H,56.9,Marce,-19.9,Claudia,12.8,Paula,-49.8,San
29/03/2024,1849,6,24,H,62.6,Chiwi,-13.9,Mauro,8.1,Haku/Kozi,-56.8,Jess
29/03/2024,1850,6,24,H,-61.0,Haku/Kozi,8.1,Jess,-16.6,Paula,69.5,Huan
29/03/2024,1851,6,24,H,-58.7,Haku/Kozi,2.7,Jess,82.1,Paula,-26.1,San
29/03/2024,1852,6,24,H,-47.5,Marce,-22.7,Adrian,14.2,Jess,56.0,Fran
29/03/2024,1853,6,24,H,8.0,Mati,-55.6,Haku/Kozi,-14.1,Andres,61.7,Fran
29/03/2024,1854,6,24,H,-71.5,Haku/Kozi,94.9,Andres,-31.0,San,7.6,Javilo
29/03/2024,1855,6,24,H,-44.8,Nico,8.7,Jess,55.7,Paula,-19.6,Huan
30/03/2024,1856,6,24,H,7.2,Marce,59.0,Jess,-20.7,Paula,-45.5,Javilo
30/03/2024,1857,6,24,H,15.5,Marce,-51.7,Andres,-22.1,Jess,58.3,Fran
30/03/2024,1858,6,24,H,11.1,Nico,-10.2,Marce,61.1,Haku/Kozi,-62.0,Javilo
30/03/2024,1859,6,24,H,-22.1,Pato,59.0,Andres,-49.2,Danbliz,12.3,Jess
31/03/2024,1860,6,24,H,72.7,Mati,-50.1,Nico,3.8,Haku/Kozi,-26.4,Huan
31/03/2024,1861,6,24,H,16.4,Nico,-7.6,Haku/Kozi,67.8,Huan,-76.6,Javilo
31/03/2024,1862,6,24,H,4.2,Chiwi,67.0,Marce,-48.9,Mauro,-22.3,Jess
31/03/2024,1863,6,24,H,42.6,Chiwi,-21.2,Pato,64.9,Haku/Kozi,-1.1,San
31/03/2024,1864,6,24,H,12.0,Chiwi,-27.5,Haku/Kozi,69.6,Andres,-54.1,San
31/03/2024,1865,6,24,H,9.5,Mati,-52.5,Marce,-18.7,Haku/Kozi,61.7,Jess
02/04/2024,1866,6,24,H,8.2,Marce,-43.0,Haku/Kozi,49.3,Jess,-14.5,Fofo
02/04/2024,1867,6,24,H,3.6,Haku/Kozi,-23.8,Jess,74.4,Huan,-54.2,Fofo
02/04/2024,1868,6,24,H,-55.8,Haku/Kozi,67.9,Jess,14.8,Paula,-26.9,Fofo
02/04/2024,1869,6,24,H,8.2,Adrian,-18.2,Mauro,-38.7,Jess,48.7,Fofo
02/04/2024,1870,6,24,H,2.1,Nico,67.1,Haku/Kozi,-49.7,Danbliz,-19.5,Paula
02/04/2024,1871,6,24,H,7.3,Adrian,-17.3,Jess,-40.5,Paula,50.5,Fofo
02/04/2024,1872,6,24,H,14.5,Marce,-53.7,Adrian,-32.0,Haku/Kozi,71.2,Fofo
02/04/2024,1873,6,24,H,-20.6,Marce,-49.2,Adrian,57.2,Haku/Kozi,12.6,Jess
04/04/2024,1874,6,,H,-17.1,Marce,-39.3,Adrian,4.2,Andres,52.2,Fofo
05/04/2024,1875,6,,H,12.9,Nico,59.8,Marce,-23.5,Adrian,-49.2,Haku/Kozi
05/04/2024,1876,6,,H,54.6,Nico,-18.4,Marce,-47.4,Andres,11.2,Fofo
07/04/2024,1877,6,,H,8.3,Mati,-42.2,Lukas,53.1,Fofo,-19.2,Walt
07/04/2024,1878,6,,H,12.2,Nico,-56.6,Guile,-16.4,Adrian,60.8,Mauro
07/04/2024,1879,6,,H,6.4,Chiwi,61.7,Paula,-128.3,Juli,-19.8,Lloocky
07/04/2024,1880,6,,H,57.8,Mati,-24.2,Nico,11.1,Chiwi,-45.7,Lloocky
07/04/2024,1881,6,,H,64.9,Guile,-56.1,Fofo,17.6,Guille,-26.4,Walt
07/04/2024,1882,6,,H,-50.0,Adrian,68.2,Mauro,-23.5,Tomas,5.3,Juli
07/04/2024,1883,6,,H,-14.6,Mati,6.6,Nico,-44.6,Chiwi,50.6,Guille
07/04/2024,1884,6,,H,-24.2,Paula,59.3,Laura,-45.4,Diego,10.3,Buli
07/04/2024,1885,6,,H,60.2,Lukas,-20.2,Tomas,-50.9,Laura,10.9,Lloocky
07/04/2024,1886,6,,H,6.2,Guile,61.1,Adrian,-16.0,Fofo,-51.3,Buli
07/04/2024,1887,6,,H,54.9,Mauro,-19.4,Paula,-44.1,Diego,8.6,Juli
07/04/2024,1888,6,,T,-50.6,Mati,60.0,Nico,10.8,Lukas,-20.2,Lloocky
07/04/2024,1889,6,,T,11.5,Chiwi,-21.5,Adrian,-42.0,Tomas,52.0,Paula
08/04/2024,1890,6,,H,67.1,Marce,-56.3,Adrian,-25.0,Haku/Kozi,14.2,Fofo
14/04/2024,1891,6,,H,-54.5,Mati,-19.4,Guile,16.9,Adrian,57.0,Fofo
14/04/2024,1892,6,,H,54.7,Guile,-18.9,Adrian,7.7,Andres,-43.5,Fofo
14/04/2024,1893,6,,H,-51.0,Nico,-14.5,Andres,54.2,Huan,11.3,Fofo
15/04/2024,1894,6,,H,-0.7,Mati,-47.5,Fofo,74.4,Guille,-26.2,Mel
15/04/2024,1895,6,,H,-18.4,Chiwi,-48.1,Jess,61.4,Fofo,5.1,Mel
29/04/2024,1896,6,,H,57.2,Nico,-15.9,Andres,12.2,Huan,-53.5,Guille
05/05/2024,1897,6,,H,-15.4,Nico,53.4,Adrian,-45.9,Jess,6.9,Fofo
05/05/2024,1898,6,,H,57.4,Guile,14.4,Lucas,-24.2,Daniel,-47.6,Diego
05/05/2024,1899,6,,H,-47.8,Nico,-4.6,Guile,77.4,Claudia,-26.0,Diego
05/05/2024,1900,6,,H,5.3,Adrian,55.3,Jess,-43.5,Fofo,-18.1,Daniel
05/05/2024,1901,6,,H,68.1,Lucas,-25.5,Laura,5.7,Juli,-48.3,Buli
05/05/2024,1902,6,,H,-3.6,Nico,-24.1,Guile,75.1,Jess,-47.4,Guille
05/05/2024,1903,6,,H,4.8,Claudia,-16.3,Mauro,63.9,Fofo,-52.4,Diego
05/05/2024,1904,6,,H,-12.7,Lucas,8.0,Laura,48.6,Juli,-43.9,Buli
09/06/2024,1905,6,,H,56.2,Guile,6.7,Chiwi,-45.9,Adrian,-17.0,Fofo
09/06/2024,1906,6,,H,5.9,Mati,-49.0,Nico,-20.4,Chiwi,63.5,Adrian
09/06/2024,1907,6,,H,57.3,Mati,6.1,Nico,-42.6,Guile,-20.8,Fofo
09/06/2024,1908,6,,H,-39.7,Mati,-16.5,Nico,50.1,Chiwi,-33.9,Adrian
07/07/2024,1909,6,,H,-40.0,Mati,53.5,Chiwi,-19.3,Laura,5.8,Guille
04/08/2024,1910,6,,H,23.0,Mati,88.8,Fofo,-104.8,Laura,-7.0,Guille
04/08/2024,1911,6,,H,-42.3,Mati,-15.5,Jess,-8.1,Fofo,25.9,Guille
04/08/2024,1912,6,,H,-0.9,Jess,-5.2,Paula,-47.1,Lloocky,53.2,Tami
01/09/2024,1913,6,,H,66.1,Chiwi,17.3,Paula,-23.7,Fofo,-59.7,Lloocky
01/09/2024,1914,6,,H,71.0,Mati,-34.3,Claudia,-34.3,Fofo,-2.4,Guille
01/09/2024,1915,6,,H,-46.6,Mati,56.1,Chiwi,12.4,Paula,-21.9,Guille
06/10/2024,1916,6,,H,-14.6,Mati,52.0,Lukas,9.8,Mauro,-47.2,Juli
06/10/2024,1917,6,,H,35.4,Mati,-18.8,Lukas,35.4,Laura,-52.0,Guille
06/10/2024,1918,6,,H,-19.3,Lucas,7.4,Juli,-50.5,Lloocky,62.4,Tami
06/10/2024,1919,6,,H,73.2,Lukas,3.4,Mauro,-49.9,Laura,-26.7,Tami
06/10/2024,1920,6,,H,-22.2,Mati,-46.2,Lucas,64.5,Guille,3.9,Szarps
11/10/2024,1921,6,,H,-52.2,Haku/Kozi,-23.5,Maxi,72.5,Kime,3.2,Lloocky
11/10/2024,1922,6,,H,95.1,Haku/Kozi,-71.3,Maxi,15.3,Kime,-39.1,Lloocky
03/11/2024,1923,6,,H,-56.3,Nico,10.8,Chiwi,-19.1,Adrian,64.6,Fofo
03/11/2024,1924,6,,H,7.2,Tomas,-21.9,Paula,-84.1,Szarps,58.8,Juli
03/11/2024,1925,6,,H,7.6,Nico,-48.5,Lukas,60.4,Adrian,-19.5,Fofo
03/11/2024,1926,6,,H,59.0,German,-46.9,Mauro,4.9,Szarps,-17.0,Juli
03/11/2024,1927,6,,H,60.8,Nico,-14.8,Lukas,-53.7,Chiwi,6.7,Tomas
03/11/2024,1928,6,,H,-21.2,Paula,68.7,Sofi,1.5,Szarps,-49.0,Juli
01/12/2024,1929,6,,H,1.6,Guile,-43.8,Guille,64.2,Juli,-22.0,Lloocky
01/12/2024,1930,6,,H,15.5,Nico,67.0,Lucas,-25.9,Jess,-56.6,Laura
01/12/2024,1931,6,,H,12.1,Mauro,52.3,Fofo,-43.9,Szarps,-21.5,Juli
01/12/2024,1932,6,,H,-21.0,Guile,13.1,Chiwi,53.3,Adrian,-45.4,Guille
01/12/2024,1933,6,,H,-44.4,Nico,5.1,Guile,57.0,Mauro,-17.7,Tomas
01/12/2024,1934,6,,H,5.9,Mati,-40.5,Lucas,51.5,Adrian,-16.9,Jess
01/12/2024,1935,6,,H,13.5,Fofo,-25.5,Szarps,66.2,Lloocky,-54.2,Lautaro
01/12/2024,1936,6,,H,68.5,Chiwi,2.8,Paula,-25.9,Guille,-46.4,Juli
07/12/2024,1937,6,25,H,9.6,Lukas,-43.0,German,-20.5,Fofo,53.9,Dario
07/12/2024,1938,6,25,H,-46.1,Lucas,53.9,Haku/Kozi,-13.9,Maxi,6.1,Szarps
07/12/2024,1939,6,25,H,-18.0,Andres,57.6,Tomas,2.7,Paula,-42.3,Uma
07/12/2024,1940,6,25,H,-25.7,Guile,-46.0,Danbliz,59.7,Kime,12.0,Lautaro
07/12/2024,1941,6,25,H,-25.4,Mati,57.4,Nico,-48.3,Huan,16.3,Dario A
07/12/2024,1942,6,25,H,14.3,Pato,61.9,Jess,-58.4,Somar,-17.8,Felicitas
07/12/2024,1943,6,25,H,18.1,Lukas,-72.4,Guile,-7.8,Jess,62.1,Huan
07/12/2024,1944,6,25,H,-40.2,Nico,8.4,Andres,49.3,Szarps,-17.5,Lautaro
07/12/2024,1945,6,25,H,57.6,Tomas,-21.2,Kime,-51.0,Felicitas,14.6,Dario A
07/12/2024,1946,6,25,H,-11.6,Lucas,11.3,German,57.9,Somar,-57.6,Uma
07/12/2024,1947,6,25,H,57.9,Mati,-20.4,Haku/Kozi,-46.7,Paula,9.2,Dario
07/12/2024,1948,6,25,H,-23.6,Pato,-2.2,Danbliz,84.1,Maxi,-58.3,Fofo
07/12/2024,1949,6,25,H,-53.2,Haku/Kozi,60.5,Tomas,-26.3,Huan,19.0,Fofo
07/12/2024,1950,6,25,H,7.3,Lukas,47.4,Danbliz,-39.1,Szarps,-15.6,Dario A
07/12/2024,1951,6,25,H,10.8,Nico,-12.9,German,52.9,Paula,-50.8,Felicitas
07/12/2024,1952,6,25,H,-18.1,Lucas,2.5,Andres,-42.3,Jess,57.9,Kime
07/12/2024,1953,6,25,H,4.3,Guile,53.9,Pato,-18.8,Uma,-39.4,Dario
07/12/2024,1954,6,25,H,58.2,Mati,-15.5,Maxi,10.1,Somar,-52.8,Lautaro
07/12/2024,1955,6,25,H,-50.3,Huan,8.1,Uma,-12.0,Felicitas,54.2,Lautaro
07/12/2024,1956,6,25,H,10.6,Mati,-50.9,Pato,62.8,Tomas,-22.5,Szarps
07/12/2024,1957,6,25,H,-43.5,Andres,10.9,Maxi,-19.7,Dario,52.3,Dario A
07/12/2024,1958,6,25,H,19.0,Guile,61.8,Lucas,-16.2,Paula,-64.6,Fofo
07/12/2024,1959,6,25,H,-19.0,Nico,14.9,Lukas,-54.8,Somar,58.9,Kime
07/12/2024,1960,6,25,H,56.5,German,7.5,Haku/Kozi,-15.1,Danbliz,-48.9,Jess
07/12/2024,1961,6,25,H,-56.5,Lukas,9.2,Tomas,59.9,Maxi,-12.6,Dario
07/12/2024,1962,6,25,H,-13.6,Mati,-51.5,Nico,58.1,German,7.0,Dario A
07/12/2024,1963,6,25,H,9.9,Lukas,-20.2,Tomas,59.4,Maxi,-49.1,Dario
07/12/2024,1964,6,25,H,9.6,Mati,62.2,Nico,-55.7,German,-16.1,Dario A
07/12/2024,1965,6,25,H,-46.8,Nico,15.9,German,-26.1,Tomas,57.0,Maxi
07/12/2024,1966,6,25,H,-67.9,Nico,59.8,German,-8.4,Tomas,16.5,Maxi
09/03/2025,1961,6,,H,66.5,Chiwi,1.1,Fofo,-21.1,Guile,-46.5,Tami
09/03/2025,1962,6,,H,72.3,Lucas,4.4,Adrian,-26.4,Jess,-50.3,Nico
09/03/2025,1963,6,,H,81.5,Paula,6.8,Mati,-30.8,Lukas,-58.5,Szarps
09/03/2025,1964,6,,H,55.7,Guile,14.5,Fofo,-22.7,Dario A,-47.5,Tami
09/03/2025,1965,6,,H,63.1,Adrian,3.5,Walt,-18.3,Chiwi,-48.3,Lucas
09/03/2025,1966,6,,H,64.5,Jess,20.3,Paula,-23.1,Laura,-62.7,Mati
09/03/2025,1967,6,,H,61.3,Szarps,4.8,Guille,-19.1,Nico,-47,Lucas?
09/03/2025,1968,6,,H,62.5,Guille,9,Chiwi,-15.2,Lucas,-56.3,Walt
09/03/2025,1969,6,,H,65.6,Mati,17.3,Fofo,-29.2,Nico,-53.7,Paula
09/03/2025,1970,6,,H,69.2,Guile,0.7,Jess,-23.6,Dario A,-46.3,Szarps
06/04/2025,1971,6,,H,49.2,Fofo,6,Mati,-16.2,Lautaro,-39,Tami
06/04/2025,1972,6,,H,72.1,Kime,27.3,Lukas,-30.8,Guile,-68.6,Nico
06/04/2025,1973,6,,H,54.6,Paula,6.3,Daniel,-19.7,Dario A,-41.2,Szarps
06/04/2025,1974,6,,H,53.1,Daniel,11.2,Nico,-9,Fofo,-55.3,Kime
06/04/2025,1975,6,,H,63.4,Szarps,2.8,Tami,-17.4,Lukas,-48.8,Guile
06/04/2025,1976,6,,H,50.3,Guile,6.6,Lautaro,-13.8,Paula,-43.1,Nico
06/04/2025,1977,6,,H,56.5,Guille,9,Mati,-21.7,Kime,-43.8,Tami
11/05/2025,1978,6,,H,55.4,Adrian,13.1,Nico,-16.7,Chiwi,-51.8,Mati
11/05/2025,1979,6,,H,25.2,Dario A,-2.2,Tomas,-14.9,Paula,-49.1,Fofo
11/05/2025,1980,6,,H,58,Guile,16.6,Chiwi,-25.6,Daniel,-49,Szarps
11/05/2025,1981,6,,H,72,Felicitas,1,Mati,-19.8,Nico,-53.2,Adrian
11/05/2025,1982,6,,H,61,Felicitas,5.4,Nico,-22.7,Szarps,-43.7,Guile
11/05/2025,1983,6,,H,67.9,Dario A,6.4,Adrian,-13.8,Guille,-60.5,Daniel
11/05/2025,1984,6,,H,71.5,Chiwi,1.3,Tomas,-21.5,Mati,-51.3,Laura
06/07/2025,1985,6,,H,56.6,Guile,4.1,Mati,-20.3,Dario A,-40.4,Szarps
06/07/2025,1986,6,,H,85.9,Paula,5.7,Lloocky,-28.6,Guille,-63,Lautaro
06/07/2025,1987,6,,H,98.8,Chiwi,-7.1,Adrian,-34.2,Lautaro,-57.5,Felicitas
06/07/2025,1988,6,,H,72.5,Szarps,-0.2,Mati,-25.5,Paula,-46.8,Lloocky
06/07/2025,1989,6,,H,56.7,Dario A,2,Fofo,-18.2,Tami,-42.5,Feli
06/07/2025,1990,6,,H,54.3,Guile,-20.2,Guille,-30.3,Lautaro,-43.8,Lloocky
06/07/2025,1991,6,,H,52.2,Tami,8.8,Fofo,-18.2,Szarps,-42.8,Dario A
06/07/2025,1992,6,,H,54.8,Paula,9.2,Felicitas,-45.5,Feli,-60.5,Chiwi
03/08/2025,1993,6,,H,60.9,Nico,5.6,Mati,-18.2,Lukas,-48.3,Feli
03/08/2025,1994,6,,H,58.1,Chiwi,1.5,Adrian,-18.6,Nico,-41,Feli
03/08/2025,1995,6,,H,65.3,Szarps,4.8,Paula,-19,Fofo,-51.1,Guile
03/08/2025,1996,6,,H,70.7,Guille,2.8,Szarps,-17.3,Paula,-56.2,Chiwi
03/08/2025,1997,6,,H,30.8,Mati,-7.3,Laura,-19,Fofo,-44.5,Adrian
03/08/2025,1998,6,,H,54,Fofo,7.6,Szarps,-19.2,Paula,-82.4,Guille
07/09/2025,1999,6,,H,47.7,Guille,7.5,Mati,-14.7,Fofo,-40.5,Feli
07/09/2025,2000,6,,H,89.8,Tomas,-28.2,Nico,-1.2,Juan Mateo,-60.4,Tami
07/09/2025,2001,6,,H,80.1,Nico,-21.6,Tomas,0.1,Fofo,-58.6,Feli
07/09/2025,2002,6,,H,-43.9,Tami,-20.2,Juan Mateo,8.5,Mati,55.6,Fofo
